SampleID,obs,time,elapsed,date,hhmmss,averaging,scientist,site,tree_tag,tree_id,species,branch_number,leaf_number,leaf_position,is_compound,curve_number,data_qc,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,FALSE.,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,Adyn.MN,Adyn.SLP,Adyn.SD,Adyn.OK,Asty.MN,Asty.SLP,Asty.SD,Asty.OK,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,Ci.MN,Ci.SLP,Ci.SD,Ci.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,VPDleaf.MN,VPDleaf.SLP,VPDleaf.SD,VPDleaf.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,A.MN,A.SLP,A.SD,A.OK,uni_id
2022-10-06-T1B1L1,11,1665072675,1622.9,20221006 12:11:14,12:11:14,1,Maquelle,bci,19127,t1,NA,b1,l1,NA,NA,NA,ok,1665072667,0.00097152,0.971519519,5.88014764,1191.574993,914.2377486,91.12677063,118.7703978,0.040084621,2.921450909,0.039781564,0.024890515,321.5177556,32.01669654,31.03108667,4.51938084,49.78263723,2.166822467,4.352566653,2.352558373,-42.84401081,-103.6615552,-7.944632676,167.0675569,0,0,1,0,52138,2000.011,1681.20924,0.840599997,0.160757994,6,0.5,0: Broadleaf,2,1665072667,1191.575,1200.018,21.73884667,20.59868333,1189.220667,21.69741,500.1387667,99.57517667,0.09995791,30.37292333,31.03108667,999.9,0,0,9996.372,0,32.17748333,-8.443038667,1218.054667,1225.256667,1.140163667,1200.018,20.59868333,2.164649667,2.051118,18.70307,17.84455667,2000.011,0.9800005,0.01999975,0,2.6667,0,27721.18667,17412.40333,40.187,41.25413333,40.187,39.562,40.25,1960.011,40,0,1665072674,0,1665072585,12:09:44,1665072585,1665072575,14,-0.274,0.001,2.361,0.041,1200,21,0.24,0.12,0,0,0,-1,0,0,0,-1,-8.442705,-0.559369522,0.060453463,1,913.9027123,-1.231968964,1.905885519,1,1.13702425,0.060460525,0.006381082,1,2.352310286,0.01133831,0.001338222,1,5,5,05-mai,2.94457,2.80131,0.186798,0.18767,0.101019,0.0972592,16833,17641.7,24062.2,25263.1,34626.6,36426.4,43866.4,46708.7,1.98317,1.90475,0.140853,0,28.7386,999.9,60.7,31.7,28.618,64.4895,22.0353,1,0.225998,0.731394,20.3196,5.21939,11.905,5.005,3.291,9999,9999,9999,999.9,1.85945,1.85445,1.85761,1.85608,1.85486,1.85455,1.85318,1.85638,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.36,0.0415,0.262723026,0.003420174,-1.94E-06,4.55E-10,-0.052992816,0.0151129,-0.000839346,1.58E-05,1,2154,2,24,1.5,1.7,2.4939,2.28638,1.4978,2.30103,1.54785,2.44263,35.5683,15.209,18,498.759,513.649,27.787,30.0793,30.0002,29.9171,30.0142,49.9291,30.6549,35.5121,27.7527,1200,20.6606,101.441,101.224,NA,NA,NA,NA,NA,t1b1l1
2022-10-06-T1B1L1,12,1665072795,1743.4,20221006 12:13:15,12:13:15,1,Maquelle,bci,19127,t1,NA,b1,l1,NA,NA,NA,ok,1665072787,0.000942888,0.942888413,6.340517788,1490.713993,1178.398472,117.4538937,148.583155,0.039177257,2.922313186,0.038887795,0.0243307,321.514549,31.97341429,30.98744333,4.508149393,50.05584425,2.172442355,4.340037386,2.335707038,-41.58137901,-104.7435199,-8.021462401,167.1681876,0,0,1,0,52110,1999.990667,1681.19218,0.840600013,0.160758025,6,0.5,0: Broadleaf,2,1665072787,1490.714,1500.006333,21.79581,20.68936,1487.944,21.75277333,500.1603667,99.57236,0.10011625,30.32260667,30.98744333,999.9,0,0,10001.57667,0,20.13438667,-9.291459,1523.93,1531.696,1.106446,1500.006333,20.68936,2.170259667,2.060089333,18.74445333,17.9139,1999.990667,0.9799995,0.020000717,0,2.715433333,0,27090.31333,17412.23667,40.125,41.187,40.125,39.50826667,40.187,1959.99,40.00066667,0,1665072795,0,1665072736,12:12:16,1665072736,1665072729,15,0.21,0.002,2.776,0.042,1500,21,0.3,0.11,0,0,0,-1,0,0,0,-1,-9.281889,0.514871012,0.075615104,1,1178.819483,0.659512535,1.804941038,1,1.10722725,-0.03357197,0.00459518,1,2.335760805,0.019348634,0.001985413,1,5,5,05-mai,2.94456,2.80113,0.213988,0.214879,0.101171,0.097552,16269.5,17049.3,24061.7,25261.5,34621.5,36413.6,43865.8,46706.1,1.98323,1.90482,0.134431,0,28.7826,999.9,60.2,31.8,28.5449,64.6295,21.9671,1,0.225091,0.589709,20.3201,5.21759,11.9039,5.004,3.291,9999,9999,9999,999.9,1.85948,1.85449,1.85762,1.85609,1.85489,1.85457,1.85321,1.85638,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.77,0.043,0.472412088,0.003420174,-1.94E-06,4.55E-10,-0.051456554,0.0151129,-0.000839346,1.58E-05,1,2154,2,24,1,1.1,2.99438,2.27661,1.4978,2.2998,1.54785,2.46826,35.6613,15.1827,18,498.711,513.598,27.6891,30.0716,30,29.9068,30.002,59.9284,30.1995,32.8738,27.6942,1500,20.6903,101.44,101.218,NA,NA,NA,NA,NA,t1b1l1
2022-10-06-T1B1L1,13,1665072920,1867.9,20221006 12:15:19,12:15:19,1,Maquelle,bci,19127,t1,NA,b1,l1,NA,NA,NA,ok,1665072912,0.000879741,0.879741236,6.774751947,1989.798992,1621.32354,161.597046,198.3229327,0.036530541,2.922692649,0.036278766,0.022696705,321.513606,31.97829987,30.97109,4.503947191,49.98366125,2.167899927,4.337217147,2.336047264,-38.7965885,-103.9677042,-7.959925893,170.7893874,0,0,1,0,52112,1999.985,1681.1874,0.840600005,0.160758009,6,0.5,0: Broadleaf,2,1665072912,1989.799,2000.026333,21.75081333,20.71838667,1986.83,21.70936667,500.1456333,99.56987667,0.099956063,30.31126333,30.97109,999.9,0,0,10003.99267,0,19.80167333,-10.22752333,2034.041333,2042.341,1.032424667,2000.026333,20.71838667,2.165725667,2.062928333,18.71100333,17.93577667,1999.985,0.9799997,0.020000523,0,2.937133333,0,26438.20333,17412.19,40.062,41.1166,40.0704,39.375,40.1208,1959.985,40,0,1665072920,0,1665072861,12:14:20,1665072861,1665072846,16,-0.218,-0.002,2.981,0.04,2001,21,0.29,0.07,0,0,0,-1,0,0,0,-1,-10.22996667,0.483016685,0.081392274,1,1621.550599,-0.184109364,3.260242804,1,1.035825,-0.055759925,0.006027377,1,2.336226815,-0.005182636,0.00092595,1,5,5,05-mai,2.94455,2.80105,0.252827,0.253676,0.101037,0.0976735,15464.1,16206.2,24060.5,25261.7,34627.3,36410.5,43864.7,46706.1,1.98375,1.90585,0.139065,0,28.6894,999.9,59.7,31.9,28.4684,64.4395,22.5321,1,0.225091,0.378227,20.3205,5.21954,11.9024,5.0044,3.291,9999,9999,9999,999.9,1.85949,1.85449,1.85765,1.8561,1.85486,1.85455,1.85321,1.85639,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.96,0.0414,0.253985163,0.003420174,-1.94E-06,4.55E-10,-0.053007748,0.0151129,-0.000839346,1.58E-05,1,2154,2,24,1,1.2,3.77197,2.27173,1.4978,2.2998,1.54785,2.36328,35.7078,15.1565,18,498.932,514.202,27.9765,30.0585,30.0001,29.8947,29.9911,75.4967,29.803,30.6129,28.0014,2000,20.7574,101.436,101.218,NA,NA,NA,NA,NA,t1b1l1
2022-10-06-T1B1L1,14,1665073052,2000.5,20221006 12:17:32,12:17:32,1,Maquelle,bci,19127,t1,NA,b1,l1,NA,NA,NA,exclude,1665073044,0.000837327,0.837327386,1.940718406,397.2373978,293.3985776,29.24240804,39.59180092,0.034552044,2.921481113,0.034326619,0.021474268,321.5142826,32.02994235,31.01844667,4.516125479,49.83553704,2.166436396,4.347171766,2.349689084,-36.92613773,-105.081728,-8.052028022,171.4543889,0,0,1,0,52051,1999.989,1681.19078,0.840600013,0.160758025,6,0.5,0: Broadleaf,2,1665073044,397.2374,399.9646667,21.73656,20.75387333,396.0934333,21.69619,500.1350667,99.56775667,0.100102267,30.35127333,31.01844667,999.9,0,0,9997.289333,0,20.71653667,-2.727259,406.0638333,408.4413667,0.9826898,399.9646667,20.75387333,2.164260333,2.066415667,18.70017667,17.96264333,1999.989,0.9799996,0.02000062,0,2.7866,0,25934.45,17412.22667,40,41.062,40.05373333,39.3498,40.062,1959.988667,40.00066667,0,1665073052,0,1665072983,12:16:23,1665072977,1665072983,17,-0.189,-0.001,1.148,0.04,399,21,0.28,0.16,0,0,0,-1,0,0,0,-1,-2.725406667,0.146630122,0.035778257,1,293.6894148,0.81481159,1.418509108,1,0.98465325,-0.023557373,0.004516877,1,2.349368971,0.020801263,0.001775585,1,5,5,05-mai,2.94425,2.80133,0.0878523,0.0883449,0.100985,0.097788,18880.7,19798.7,24060.8,25262.1,34622.4,36398.8,43864.4,46706.4,1.98333,1.90025,0.144176,0,28.6756,999.9,59.2,32,28.3915,64.6285,22.8005,1,0.225711,0.593396,20.32,5.21999,11.9045,5.00385,3.291,9999,9999,9999,999.9,1.85952,1.85451,1.85764,1.85608,1.85489,1.85456,1.85322,1.85638,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.144,0.0404,0.065076022,0.003420174,-1.94E-06,4.55E-10,-0.054052046,0.0151129,-0.000839346,1.58E-05,1,2154,2,24,1.3,1.1,1.02051,2.28271,1.4978,2.2998,1.54785,2.47559,35.7777,15.1565,18,498.694,510.426,27.9659,30.0664,30,29.8966,29.9937,20.4413,28.9136,27.9784,27.9514,400,20.8394,101.436,101.219,NA,NA,NA,NA,NA,t1b1l1
2022-10-08-T3B1L1,1,1665238854,0,20221008 10:20:53,10:20:53,1,Emmy,bci,120957,t3,NA,b1,l1,2,yes,1,exclude,1665238846,0.002179709,2.179709401,4.006005148,394.0418287,326.3473337,32.44017636,39.16926873,0.115369041,2.91620694,0.112892127,0.070775691,321.5138709,31.99689152,30.99638333,4.510448086,60.10780587,2.660396182,4.426041083,1.850051904,-96.12518459,-52.02466584,-3.999431342,169.3645891,0,0,1,0,51915,1999.992,1681.192838,0.840599782,0.160757578,6,0.5,0: Broadleaf,2,1665238846,394.0418333,399.8783,26.76351667,24.21848667,392.4958333,26.73151667,500.1212667,99.3038,0.10003452,30.66547667,30.99638333,999.9,0,0,9993.711667,0,0.290574,-5.934243667,404.7817667,409.803,2.5559,399.8783,24.21848667,2.658797333,2.404987667,22.03266333,20.39738333,1999.992,0.9800068,0.019993577,0,2.851366667,0,29548.69667,17412.29,38.9958,39.875,38.89566667,38.43286667,39.187,1960.009333,39.98533333,0,1665238852,0,1665238878,10:21:18,1665238877,1665238878,1,0.086,-0.01,1.546,0.032,399,24,0.31,0.06,0,0,0,-1,0,0,0,-1,-5.934243667,0.226564004,0.029906057,1,325.4642499,1.163359659,0.316257066,1,2.5564055,-0.016207205,0.002029951,1,1.848965583,0.003727963,0.00069353,1,5,5,05-mai,2.94582,2.80136,0.0874145,0.0884796,0.117115,0.109301,18912.1,19820.1,24080.3,25283.4,34021.1,35957,43887.6,46742.6,2.01285,1.95443,0.151023,0,28.541,999.9,68.9,29.8,29.2222,64.6298,22.1274,1,0.101989,-0.54921,20.3222,5.22223,11.9042,5.00525,3.291,9999,9999,9999,999.9,1.85934,1.85437,1.85758,1.85593,1.85476,1.85443,1.85303,1.85628,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.546,0.032,0.376921505,0.003420174,-1.94E-06,4.55E-10,0.042861136,0,0,0,1,2154,2,24,2757.6,2757.8,1.00464,2.29614,1.4978,2.31201,1.54785,2.3645,33.7155,15.1127,18,504.028,533.761,29.1946,28.4754,30,28.307,28.4036,20.1309,22.9521,100,29.1948,400,24.2039,101.5,101.3,NA,4.08337932,-0.119710354,0.024443038,1,t3b1l1
2022-10-08-T3B1L1,2,1665239128,274,20221008 10:25:27,10:25:27,1,Emmy,bci,120957,t3,NA,b1,l1,2,NA,1,exclude,1665239120,0.002237917,2.237916559,4.176580213,393.8510919,325.1175478,32.31806385,39.1504698,0.11818259,2.916605044,0.115585203,0.072469362,321.5172944,31.95805567,30.99721613,4.51066227,60.07593066,2.655408641,4.420087399,1.855253629,-98.69212024,-55.86534705,-4.293618763,162.6662083,0,0,1,0,51885,2000.012581,1681.210198,0.840599811,0.160757636,6,0.5,0: Broadleaf,2,1665239120,393.8510968,399.919129,26.71323226,24.10013871,392.3297742,26.68045806,500.1278065,99.30415806,0.100085319,30.64192903,30.99721613,999.9,0,0,9995.949355,0,0.290574,-6.068054839,404.6608387,409.7953548,2.613088065,399.919129,24.10013871,2.652735806,2.393244194,21.99523548,20.31813548,2000.012581,0.980006065,0.0199943,0,2.389129032,0,29054.96452,17412.46129,38.937,39.806,38.875,38.375,39.125,1960.028065,39.98774194,0,1665239126,0,1665239063,10:24:23,1665239054,1665239063,2,-0.013,0,1.534,0.032,400,24,0.46,0.04,0,0,0,-1,0,0,0,-1,-6.064764839,0.092092742,0.050924083,1,325.2085516,1.031700741,0.525169436,1,2.615422683,-0.034547875,0.003978927,1,1.855099707,0.020550631,0.00194925,1,5,5,05-mai,2.94593,2.80133,0.087387,0.0885178,0.116965,0.108923,18917,19822.9,24085.6,25287.8,34033.4,35978.5,43896,46750.7,2.01295,1.95112,0.147026,0,28.6071,999.9,68.9,29.9,29.391,64.7397,22.3798,1,0.0989583,-0.479499,20.3222,5.22148,11.9048,5.00415,3.291,9999,9999,9999,999.9,1.85932,1.85435,1.85758,1.85594,1.85482,1.8544,1.85303,1.85626,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.521,0.0327,0.450354678,0.003420174,-1.94E-06,4.55E-10,0.032767419,0,0,0,1,2154,2,24,1.2,1.1,1.01562,2.30347,1.4978,2.31201,1.54785,2.29614,33.9639,15.0602,18,503.843,531.191,29.1513,28.4438,30,28.2758,28.3724,20.3332,23.9162,100,29.1384,400,24.0921,101.52,101.317,NA,4.170947418,-0.15139156,0.04023122,1,t3b1l1
2022-10-08-T3B1L1,3,1665239248,394.5,20221008 10:27:28,10:27:28,1,Emmy,bci,120957,t3,NA,b1,l1,2,NA,1,ok,1665239240,0.002301975,2.301974564,2.892026848,295.6619633,248.486994,24.69987822,29.38912161,0.12169355,2.916706355,0.118941574,0.074580555,321.5166993,31.9468271,31.00518,4.512710921,60.12270273,2.658312856,4.4214793,1.854398065,-101.5170783,-56.25351967,-4.323589776,159.4225116,0,0,1,0,51768,2000.002333,1681.202129,0.840600084,0.160758162,6,0.5,0: Broadleaf,2,1665239240,295.6619667,299.9480667,26.74329667,24.05546667,294.4751333,26.71180667,500.1236333,99.30093667,0.100153973,30.64743667,31.00518,999.9,0,0,9996.852333,0,0.290574,-4.286058333,303.7862,307.3412333,2.687822667,299.9480667,24.05546667,2.655634,2.388729667,22.01313667,20.28757667,2000.002333,0.9799963,0.02000388,0,2.850733333,0,28834.69,17412.32,38.92253333,39.75413333,38.8204,38.3372,39.125,1959.997667,40.00566667,0,1665239247,0,1665239189,10:26:29,1665239187,1665239189,3,-0.114,-0.001,1.196,0.031,300,24,0.54,0.04,0,0,0,-1,0,0,0,-1,-4.281288065,-0.052075645,0.03132395,1,248.5503022,-0.860080092,0.383016107,1,2.688606341,-0.030055819,0.003682981,1,1.854442352,0.004242475,0.001346993,1,5,5,05-mai,2.94588,2.80125,0.0696384,0.0705417,0.11703,0.108708,19286.1,20215.5,24087.1,25289.9,34032.1,35989.3,43898.4,46754.4,2.01325,1.94932,0.147521,0,28.5945,999.9,68.9,30,29.5612,64.7297,22.472,1,0.0982927,-0.468652,20.3225,5.21789,11.9033,5.00545,3.29103,9999,9999,9999,999.9,1.85928,1.85431,1.8575,1.85593,1.85473,1.8544,1.85303,1.85623,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.187,0.0315,0.336168354,0.003420174,-1.94E-06,4.55E-10,0.031483194,0,0,0,1,2154,2,24,1,1,0.810547,2.31323,1.4978,2.31201,1.54785,2.28882,34.0771,15.0251,18,503.946,529.84,29.1239,28.4365,30,28.2662,28.3604,16.2489,25.0178,100,29.121,300,23.9737,101.526,101.326,NA,2.886887364,0.023577959,0.025620888,1,t3b1l1
2022-10-08-T3B1L1,4,1665239369,515,20221008 10:29:28,10:29:28,1,Emmy,bci,120957,t3,NA,b1,l1,2,NA,1,ok,1665239361,0.002422583,2.422582845,1.438395182,197.6633317,173.6632143,17.26261448,19.64829399,0.128512031,2.916694302,0.125447201,0.078673775,321.516532,31.90245115,30.98950667,4.508679836,60.16606289,2.658257242,4.418200419,1.850422594,-106.8359035,-55.82925034,-4.290391649,154.5609865,0,0,1,0,51868,2000.003333,1681.2028,0.840599999,0.160757998,6,0.5,0: Broadleaf,2,1665239361,197.6633333,199.9634,26.74227,23.91369333,196.7043333,26.70898333,500.1379333,99.30265333,0.100173813,30.63446,30.98950667,999.9,0,0,9996.610667,0,0.290574,-2.300091,203.0945667,204.8623333,2.828569667,199.9634,23.91369333,2.655577333,2.374692,22.01278667,20.19222,2000.003333,0.9799986,0.020001603,0,2.7145,0,28673.24,17412.35333,38.92046667,39.78306667,38.854,38.333,39.1166,1960.003333,40,0,1665239368,0,1665239313,10:28:32,1665239305,1665239313,4,0.022,0.002,0.965,0.033,200,24,0.26,0.04,0,0,0,-1,0,0,0,-1,-2.298227097,-0.07041629,0.020659689,1,173.7157246,-1.808204837,0.246997089,1,2.830479756,-0.063808223,0.008993355,1,1.849996052,0.014497924,0.001238949,1,5,5,05-mai,2.94603,2.80112,0.0494646,0.0500419,0.117002,0.10831,19705.5,20662.4,24088.5,25291.1,34034.5,36005.9,43901.2,46756.1,2.01373,1.94748,0.149686,0,28.5604,999.9,68.8,30.1,29.6873,64.3697,21.8389,1,0.0971418,-0.572655,20.3223,5.22193,11.9029,5.0054,3.29103,9999,9999,9999,999.9,1.85929,1.85433,1.85753,1.85593,1.85475,1.8544,1.85302,1.85623,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,0.959,0.0333,0.357753875,0.003420174,-1.94E-06,4.55E-10,0.033272262,0,0,0,1,2154,2,24,1.1,0.9,0.595703,2.31201,1.4978,2.31201,1.54785,2.38159,34.1452,15.0251,18,504.153,528.477,29.1685,28.4269,30,28.2567,28.3508,11.9692,25.6087,99.6291,29.1709,200,23.8857,101.533,101.33,NA,1.435337271,0.057537545,0.016621039,1,t3b1l1
2022-10-08-T3B1L1,5,1665239489,635.5,20221008 10:31:29,10:31:29,1,Emmy,bci,120957,t3,NA,b1,l1,2,NA,1,ok,1665239481,0.002537859,2.537859442,-0.230648425,99.94064543,99.66617214,9.906985633,9.934268742,0.134865528,2.917127306,0.131494931,0.08248015,321.5150128,31.87727107,30.98016452,4.506278584,60.11908942,2.656945846,4.419471205,1.849332739,-111.9196014,-53.57720607,-4.116626621,151.9015787,0,0,1,0,51810,1999.999677,1681.199244,0.840599758,0.160757532,6,0.5,0: Broadleaf,2,1665239481,99.94064516,99.96822258,26.72938387,23.76609032,99.11544839,26.69716452,500.1240645,99.30156129,0.100125571,30.63949032,30.98016452,999.9,0,0,9999.194194,0,0.286824839,-0.027583459,102.6854194,102.4019032,2.963289032,99.96822258,23.76609032,2.654269032,2.360010968,22.00471613,20.09196452,1999.999677,0.980006935,0.019993442,0,2.448387097,0,28563.61935,17412.35161,38.907,39.79,38.82012903,38.37093548,39.125,1960.017419,39.98387097,0,1665239488,0,1665239433,10:30:32,1665239429,1665239433,5,0.147,-0.001,0.825,0.031,100,24,0.48,0.04,0,0,0,-1,0,0,0,-1,-0.028164523,0.097598086,0.025672716,1,99.66099388,1.127121621,0.273678619,1,2.970241951,-0.107639373,0.011998065,1,1.849301839,-0.005087328,0.000884091,1,5,5,05-mai,2.94615,2.80117,0.0263049,0.0264248,0.117013,0.107852,20187.2,21177.5,24090.4,25292.8,34035.3,36026.5,43904,46759.9,2.01373,1.94592,0.15039,0,28.5365,999.9,68.7,30.2,29.8144,64.7496,21.6907,1,0.0961509,-0.624175,20.3219,5.21789,11.9024,5.00565,3.29103,9999,9999,9999,999.9,1.8593,1.85437,1.85757,1.85593,1.85485,1.85441,1.85303,1.85625,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,0.825,0.0322,0.504789347,0.003420174,-1.94E-06,4.55E-10,0.032220162,0,0,0,1,2154,2,24,1,0.9,0.373535,2.32056,1.4978,2.31201,1.54785,2.45239,34.2587,15.0076,18,504.068,527.308,29.2353,28.4195,30,28.2458,28.3395,7.5322,26.1,99.6287,29.2529,100,23.7413,101.54,101.337,NA,-0.230277348,-0.085851899,0.021559044,1,t3b1l1
2022-10-08-T3B1L1,6,1665239615,761.5999999,20221008 10:33:35,10:33:35,1,Emmy,bci,120957,t3,NA,b1,l1,2,NA,1,ok,1665239607,0.002700467,2.700466781,-1.144178108,51.18601132,62.44203506,6.206940702,5.088055454,0.144136361,2.91665254,0.140292942,0.088019868,321.5173561,31.83453371,30.98012,4.506267145,60.23242212,2.661865731,4.419323742,1.844401414,-119.090585,-53.65326204,-4.123128676,144.6503803,0,0,1,0,51906,2000.013,1681.210548,0.84059981,0.160757633,6,0.5,0: Broadleaf,2,1665239607,51.18601,49.97913667,26.77846,23.62538,50.45418,26.74225333,500.1114667,99.30333333,0.099908343,30.63890667,30.98012,999.9,0,0,9996.303667,0,0.290574,1.206877333,52.59441333,51.18848,3.153076333,49.97913667,23.62538,2.659189333,2.346079,22.03507333,19.99631,2000.013,0.9800069,0.019993477,0,2.5059,0,28438.55333,17412.47,38.91426667,39.812,38.812,38.375,39.125,1960.029333,39.98766667,0,1665239614,0,1665239564,10:32:44,1665239563,1665239564,6,0.059,0.004,0.727,0.035,50,24,0.33,0.04,0,0,0,-1,0,0,0,-1,1.208289,-0.173759199,0.01963828,1,62.45980611,-1.522206018,0.177141426,1,3.1605655,-0.126053133,0.01364954,1,1.843973925,0.002868247,0.00192723,1,5,5,05-mai,2.94588,2.8013,0.0136474,0.0134617,0.117157,0.107405,20450.8,21460.5,24091.6,25293.9,34030.8,36045,43906,46761,2.01408,1.9443,0.150532,0,28.5311,999.9,68.6,30.3,29.9411,64.3242,21.7107,1,0.0948501,-0.655978,20.3214,5.22238,11.903,5.0053,3.291,9999,9999,9999,999.9,1.85929,1.85439,1.85759,1.85594,1.85484,1.85443,1.85306,1.85629,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,0.732,0.0362,0.564139296,0.003420174,-1.94E-06,4.55E-10,0.036203436,0,0,0,1,2154,2,24,0.9,0.8,0.263672,2.38403,1.4978,2.31079,1.54785,2.27783,34.3269,14.9638,18,504.173,526.079,29.2811,28.4026,30.0001,28.2327,28.3269,5.31448,26.7042,99.2478,29.2961,50,23.5403,101.545,101.34,NA,-1.14626016,0.150963398,0.016645329,1,t3b1l1
2022-10-08-T3B1L1,7,1665239737,883.0999999,20221008 10:35:36,10:35:36,1,Emmy,bci,120957,t3,NA,b1,l1,2,NA,1,ok,1665239729,0.002853778,2.85377803,4.465955262,393.3174142,334.0057848,33.20223424,39.09817587,0.152145461,2.918242202,0.147872127,0.092794024,321.5164531,31.8265026,31.00067742,4.511552564,60.13130628,2.662341452,4.427546343,1.849211112,-125.8516111,-51.80058784,-3.979629128,139.884625,0,0,1,0,51878,2000.005806,1681.204632,0.840599876,0.16075776,6,0.5,0: Broadleaf,2,1665239729,393.3174194,400.0217742,26.78245806,23.45049677,391.8250323,26.74622903,500.1282903,99.30616452,0.100000739,30.67142581,31.00067742,999.9,0,0,10005.10129,0,0.290574,-6.704305806,404.1413226,409.6278065,3.33196,400.0217742,23.45049677,2.659662903,2.328779032,22.03799677,19.87686452,2000.005806,0.98000529,0.019995065,0,2.605870968,0,28237.05484,17412.41613,38.933,39.812,38.82012903,38.375,39.125,1960.019677,39.99193548,0,1665239735,0,1665239682,10:34:42,1665239679,1665239682,7,-0.141,0,1.507,0.034,400,23,0.31,0.03,0,0,0,-1,0,0,0,-1,-6.701923226,-0.008534516,0.047095353,1,334.0555643,-1.715050155,0.426971813,1,3.336399756,-0.086055889,0.008872338,1,1.848918426,0.012727703,0.001506567,1,5,5,05-mai,2.94602,2.80135,0.0873146,0.0885252,0.117152,0.10686,18923.8,19828.8,24092,25295.2,34034.7,36072.1,43906.9,46763.1,2.01438,1.94407,0.150718,0,28.5553,999.9,68.6,30.3,29.9421,64.4041,21.9631,1,0.0944538,-0.601274,20.3218,5.21894,11.9042,5.00515,3.291,9999,9999,9999,999.9,1.85942,1.8544,1.8576,1.85597,1.85486,1.85448,1.85312,1.85634,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.493,0.0362,0.42266273,0.003420174,-1.94E-06,4.55E-10,0.036224534,0,0,0,1,2154,2,24,1,0.9,1.02295,2.32422,1.4978,2.31079,1.54785,2.323,34.3952,14.9463,18,504.276,525.839,29.3068,28.3953,30.0002,28.2232,28.3173,20.4979,27.532,99.2525,29.3056,400,23.3821,101.546,101.345,NA,4.463527727,0.026619583,0.039871111,1,t3b1l1
