MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
Hu-BERN,PI-518751,1,07_24_2015,26,28.11227226,23.85131501,269.8138312,387.203064,614.9062904,27.7785265,0.358538381,61,61,0,0,680.7634277,1216.021118,883.4116821,#DIV/0!,0.440171377,0.273522746,-1,0.87,0.92,9.908222198,0.874954111,0.016210663,0.621400574,1.786260937,-1,1752.295898,0.5,209.6795971,4.908608801,1.364734207,28.11227226,2,4.644859791,1,9.289719582,24.3952179,28.11227226,23.2053051,400.0899353,387.203064,22.37331009,24.76885033,72.3086319,80.05081177,399.6616821,1752.11792,2.980382681,99.11699677,9.286166191,-0.255215645,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.998308411,0.004908609,301.2622723,297.5452179,280.3388609,0.083334262,3.819748265,38.53777243,13.7689221,26.25374508,3.425256134,0.345214756,2.455014058,0.970242076,0.216917973,26.74313663,0.696827728,64.47483028,383.7369448,0.040074575,0,1533.022777,535.2576904,0.273522746,#DIV/0!,,,,,
Hu-BERN,PI-518751,,07_24_2015,,27.86959076,18.26579577,203.8063244,290.0493774,463.8513217,,0.373780539,62,62,0,0,670.0871582,1155.064941,862.7463989,#DIV/0!,0.419870577,0.253075418,-1,0.87,0.92,9.908222198,0.874954111,0.012583027,0.602746255,1.723753287,-1,1749.848022,0.5,193.7338788,4.902988629,1.310003999,27.86959076,2,4.644859791,1,9.289719582,24.2180233,27.86959076,23.04585648,299.9020081,290.0493774,22.38684082,24.77969551,73.12457275,80.94061279,399.6476746,1749.91333,3.507551908,99.11668396,8.372304916,-0.257631868,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.998238373,0.004902989,301.0195908,297.3680233,279.9861266,0.08630331,3.766085248,37.99648149,13.21678598,26.04380703,3.38301512,0.359322849,2.456081249,0.926933872,0.225832453,20.20060705,0.702660789,65.47761291,287.3949567,0.041615229,0,1531.093862,484.9777832,0.253075418,#DIV/0!,,,,,
Hu-BERN,PI-518751,,07_24_2015,,27.82051086,12.79212733,159.4759739,218.0222168,366.7096163,,0.388690589,63,63,0,0,666.2915039,1117.030884,850.050354,#DIV/0!,0.403515593,0.239009085,-1,0.87,0.92,9.908222198,0.874954111,0.009011617,0.59231685,1.67648976,-1,1749.201782,0.5,182.8982716,4.973173732,1.279734274,27.82051086,2,4.644859791,1,9.289719582,24.2352066,27.82051086,23.06620789,224.9664917,218.0222168,22.5491333,24.97574043,73.58078003,81.49911499,399.6497803,1749.21521,4.823427677,99.11932373,7.807455063,-0.26984787,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.998248901,0.004973174,300.9705109,297.3852066,279.8744273,0.076582904,3.755312775,37.8867877,12.91104727,26.02785873,3.379824886,0.373080548,2.475578501,0.904246385,0.2345293,15.80715068,0.731466619,66.22916326,216.1632401,0.039193153,0,1530.483039,450.7393799,0.239009085,#DIV/0!,,,,,
Hu-BERN,PI-518751,,07_24_2015,,27.79798126,7.133214462,114.376873,145.9909363,268.1091462,,0.409650101,64,64,0,0,665.8164063,1074.124023,845.6464233,#DIV/0!,0.380130793,0.212710632,-1,0.87,0.92,9.908222198,0.874954111,0.005314181,0.559572221,1.613243551,-1,1749.344238,0.5,162.7870143,5.119478226,1.252655445,27.79798126,2,4.644859791,1,9.289719582,24.24689293,27.79798126,23.06529808,149.934494,145.9909363,22.70025063,25.19754982,74.02667999,82.17050171,399.670166,1749.204468,5.009001255,99.12556458,7.012149334,-0.274372399,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.99835083,0.005119478,300.9479813,297.3968929,279.8727086,0.052404649,3.750376796,37.83460717,12.63705735,26.0224371,3.378740962,0.392348646,2.497721352,0.88101961,0.246715775,11.33767211,0.783451876,66.96887203,144.9543238,0.032955438,0,1530.47364,408.3076172,0.212710632,#DIV/0!,,,,,
Hu-BERN,PI-518751,,07_24_2015,,27.79104614,2.805556735,85.599019,98.38144684,206.9836557,,0.428311947,65,65,0,0,667.3620605,1051.561157,846.954895,#DIV/0!,0.365360677,0.194573811,-1,0.87,0.92,9.908222198,0.874954111,0.002485997,0.532552689,1.57569814,-1,1749.792725,0.5,148.945118,5.286201101,1.239395485,27.79104614,2,4.644859791,1,9.289719582,24.24360847,27.79104614,23.06476974,100.0456619,98.38144684,22.7378788,25.31624222,74.16327667,82.57303619,399.662384,1749.574219,4.887834549,99.12462616,6.455782413,-0.283189118,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.99831192,0.005286201,300.9410461,297.3936085,279.9318687,0.023465224,3.748858531,37.81964862,12.5034064,26.01732731,3.377719662,0.409434552,2.509463046,0.868256617,0.257528198,8.484970758,0.87007278,67.36632359,97.97373791,0.019290888,0,1530.797155,384.1990967,0.194573811,#DIV/0!,,,,,
Hu-BERN,PI-518751,,07_24_2015,,27.73846626,-1.714492213,55.93842594,50.65410614,144.1322954,,0.449378536,66,66,0,0,671.6049805,1026.645386,854.5321045,#DIV/0!,0.345825745,0.167646281,-1,0.87,0.92,9.908222198,0.874954111,-0.000466791,0.484770969,1.528644688,-1,1749.266724,0.5,128.2936732,5.429251502,1.215856635,27.73846626,2,4.644859791,1,9.289719582,24.25569916,27.73846626,23.07118225,49.93375397,50.65410614,22.79055214,25.43837547,74.27941895,82.90925598,399.6596069,1749.403442,4.861536026,99.1222229,5.76087141,-0.290243834,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.998298035,0.005429252,300.8884663,297.4056992,279.9045445,0.001183254,3.737364959,37.70461204,12.26623657,25.99708271,3.373675999,0.428643447,2.521508324,0.852167675,0.269690979,5.544741124,1.104321647,67.95700084,50.90325946,-0.022888858,0,1530.647734,355.0404053,0.167646281,#DIV/0!,,,,,
Hu-BERN,PI-518751,,07_24_2015,,27.60538101,25.46693688,289.6636692,386.0291443,660.4918308,,0.473372056,67,67,0,0,656.486084,1145.403198,841.7094727,#DIV/0!,0.426851536,0.265141328,-1,0.87,0.92,9.908222198,0.874954111,0.017292849,0.62115585,1.744748634,-1,1749.156494,0.5,202.8903424,5.480497881,1.168032809,27.60538101,2,4.644859791,1,9.289719582,24.24905968,27.60538101,23.05978012,399.83255,386.0291443,22.95686531,25.6292305,74.84983826,83.56296539,399.6487427,1749.249878,5.086825371,99.12033844,9.392780304,-0.284145743,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.998243713,0.005480498,300.755381,297.3990597,279.8799742,-0.002005127,3.70841081,37.4132178,11.7839873,25.92722034,3.359754118,0.450420197,2.540378001,0.819376117,0.283488494,28.71156093,0.750367358,69.05486834,382.3282398,0.045997543,0,1530.513372,488.9171143,0.265141328,#DIV/0!,,,,,
Hu-BERN,PI-518751,,07_24_2015,,27.58999443,30.85924408,469.1957109,583.0606079,1095.841167,,0.496829282,68,68,0,0,652.4584961,1141.35144,837.2254639,#DIV/0!,0.428345667,0.266461289,-1,0.87,0.92,9.908222198,0.874954111,0.020820798,0.622070701,1.749308879,-1,1748.892334,0.5,203.8696042,5.606348146,1.141079,27.58999443,2,4.644859791,1,9.289719582,24.31582069,27.58999443,23.1251564,600.1397095,583.0606079,23.13393021,25.86700439,75.12739563,84.00305176,399.6473083,1748.851074,4.958610535,99.12229919,10.71341038,-0.282010078,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.998236542,0.005606348,300.7399944,297.4658207,279.8161656,-0.020676119,3.705075949,37.37883381,11.51182942,25.95290756,3.364867115,0.471606975,2.563996949,0.800870167,0.296921199,46.50775764,0.804711731,69.81111093,578.5760829,0.037234828,0,1530.164437,488.8929443,0.266461289,#DIV/0!,,,,,
Hu-BERN,PI-518751,,07_24_2015,,27.62446022,32.6695105,657.1152453,781.4603271,1561.114337,,0.493024226,69,69,0,0,646.0656738,1113.212524,827.7103882,#DIV/0!,0.419638515,0.256466874,-1,0.87,0.92,9.908222198,0.874954111,0.022013058,0.611161428,1.723064031,-1,1748.150146,0.5,196.139602,5.534234981,1.134342502,27.62446022,2,4.644859791,1,9.289719582,24.34082031,27.62446022,23.15317154,799.9730835,781.4603271,23.31701851,26.01442528,75.59682465,84.34216309,399.6627502,1748.119629,4.979240417,99.10682678,11.65852451,-0.278687,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,1.998313751,0.005534235,300.7744602,297.4908203,279.6991344,-0.008927101,3.712549642,37.46007982,11.44565455,25.98264027,3.370793845,0.468177119,2.57820714,0.792586705,0.294746021,65.1246068,0.840881133,70.03456157,776.7127308,0.029457414,0,1529.524456,467.1468506,0.256466874,#DIV/0!,,,,,
Hu-BERN,PI-518751,,07_24_2015,,27.83556175,34.1126232,842.0531764,980.305481,2019.851383,,0.471649959,70,70,0,0,640.1025391,1100.750244,819.937439,#DIV/0!,0.418485217,0.255110373,-1,0.87,0.92,9.908222198,0.874954111,0.022933871,0.609604264,1.719646739,-1,1749.696899,0.5,195.2748083,5.42557651,1.159512269,27.83556175,2,4.644859791,1,9.289719582,24.53027344,27.83556175,23.33665466,1000.03772,980.305481,23.58162689,26.22549057,75.59168243,84.06667328,399.6641846,1749.849243,4.965521812,99.10591125,12.30748653,-0.274178505,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,1.998320923,0.005425577,300.9855618,297.6802734,279.9758726,0.010005162,3.75861341,37.92521922,11.69972865,26.18291759,3.410953953,0.448860771,2.599101141,0.811852812,0.282500147,83.45244737,0.858970181,69.66821341,975.3481686,0.02436633,0,1531.037789,460.6477051,0.255110373,#DIV/0!,,,,,
MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
IGB,PI-518751,2,07_28_2015,26.8,26.74268532,21.67042819,313.422674,387.5863953,729.3806146,26.97630405,0.557219444,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.883909225,0.874941955,0.014802897,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.263079443,1.512828705,26.74268532,2,4.644859791,1,9.289719582,24.53577805,26.74268532,22.95582771,400.0085144,387.5863953,16.28363037,20.32649612,52.13182068,65.07500458,400.464447,1750.385742,15.48487663,99.01340485,-3.500680447,-0.007082793,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.550934553,2.002322235,0.008263079,299.8926853,297.685778,280.0617125,-0.43818598,3.525424294,35.60552533,15.27902921,25.63923168,3.3028933,0.525687461,2.01259559,1.29029771,0.331249223,31.03304611,0.808652414,58.35160517,384.4372068,0.032892349,0,1531.485923,0,#DIV/0!,#DIV/0!,,,,
IGB,PI-518751,,07_28_2015,,26.82229996,17.56765467,228.9464381,289.9900208,528.4469586,,0.541641988,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.883909225,0.874941955,0.012130267,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.149675587,1.532407699,26.82229996,2,4.644859791,1,9.289719582,24.54648209,26.82229996,22.95549011,299.947113,289.9900208,16.30757713,20.29634666,52.17393112,64.93547058,400.3373413,1749.473877,15.18521309,99.01126099,-2.35674119,-0.003414199,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.819420576,2.001686707,0.008149676,299.9723,297.6964821,279.9158141,-0.421989324,3.541974575,35.77345183,15.47710516,25.68439102,3.311753647,0.511801152,2.009566877,1.30218677,0.32242925,22.66827554,0.789497644,57.94020512,287.4370552,0.035412049,0,1530.688093,0,#DIV/0!,#DIV/0!,,,,
IGB,PI-518751,,07_28_2015,,26.82933044,13.15832819,172.6428956,217.616272,398.7114184,,0.552271052,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.883909225,0.874941955,0.009254989,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.267221681,1.526264645,26.82933044,2,4.644859791,1,9.289719582,24.56477547,26.82933044,22.95444489,225.0887299,217.616272,16.32591629,20.37193489,52.17868423,65.11001587,400.3344116,1748.464478,15.59212208,99.01733398,-1.615107536,-0.003576419,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.822398603,2.001672058,0.008267222,299.9793304,297.7147755,279.7543102,-0.442832693,3.543439326,35.78605062,15.41411573,25.69705296,3.314241666,0.52128105,2.017174681,1.297066985,0.32845005,17.09463925,0.793336335,58.16945418,215.7040783,0.03548439,0,1529.804928,0,#DIV/0!,#DIV/0!,,,,
IGB,PI-518751,,07_28_2015,,26.72259521,7.915952439,119.6758276,145.3760529,279.3996878,,0.594781219,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.883909225,0.874941955,0.005828661,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.61166674,1.482493819,26.72259521,2,4.644859791,1,9.289719582,24.59194756,26.72259521,22.95258331,149.9562073,145.3760529,16.3778019,20.59148788,52.25568771,65.70005035,400.330719,1748.314941,15.18410492,99.01007843,-0.99296093,-0.009607932,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,1.231384039,2.001653595,0.008611667,299.8725952,297.7419476,279.7303844,-0.497430825,3.52125865,35.56464863,14.97316074,25.65727139,3.306430236,0.558991379,2.03876483,1.267665406,0.352417987,11.84911307,0.823215552,59.28903038,144.2256914,0.0325413,0,1529.674092,0,#DIV/0!,#DIV/0!,,,,
IGB,PI-518751,,07_28_2015,,26.61673164,4.306254675,83.79113079,97.51213074,198.7121903,,0.630462726,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.883909225,0.874941955,0.003467537,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.862819525,1.44470903,26.61673164,2,4.644859791,1,9.289719582,24.59023666,26.61673164,22.95457458,100.0951691,97.51213074,16.41514206,20.75089455,52.38330078,66.21936798,400.3414917,1748.991577,15.02895069,99.01596832,-0.722495854,-0.015364405,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,4.850143433,2.001707458,0.00886282,299.7667316,297.7402367,279.8386461,-0.536430355,3.499378947,35.34156163,14.59066709,25.60348415,3.295894259,0.590394587,2.054669917,1.241224342,0.372398786,8.296659952,0.859289302,60.22348277,96.88633749,0.026767206,0,1530.266109,0,#DIV/0!,#DIV/0!,,,,
IGB,PI-518751,,07_28_2015,,26.5694561,-0.443841607,50.08098892,50.1083107,126.3120763,,0.657635354,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.883909225,0.874941955,0.000363471,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,9.071421077,1.421562153,26.5694561,2,4.644859791,1,9.289719582,24.58424568,26.5694561,22.94945717,50.11366272,50.1083107,16.44736671,20.88505745,52.50824738,66.67558289,400.2966614,1748.837036,15.44646072,99.02220154,-0.538260102,-0.011376425,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,27.83687401,2.001483307,0.009071421,299.7194561,297.7342457,279.8139195,-0.57136775,3.489646521,35.24105167,14.35599422,25.57685089,3.290688134,0.614158041,2.068084368,1.222603766,0.387531699,4.959129778,0.999454746,60.8581531,50.17281062,-0.005383669,0,1530.130895,0,#DIV/0!,#DIV/0!,,,,
IGB,PI-518751,,07_28_2015,,26.63797951,21.6400398,321.7161069,387.4515076,750.1901677,,0.639494646,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.883909225,0.874941955,0.014767705,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.942644732,1.438477402,26.63797951,2,4.644859791,1,9.289719582,24.60390854,26.63797951,22.95188904,399.9934387,387.4515076,16.48159599,20.85599899,52.55764008,66.50702667,400.3351746,1752.205078,15.57702351,99.02587128,-3.612527609,-0.014342352,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,1.571351647,2.001675873,0.008942645,299.7879795,297.7539085,280.3528062,-0.548796585,3.503760873,35.38227766,14.52627867,25.62094402,3.299311122,0.598307761,2.065283472,1.23402765,0.377436763,31.85821779,0.830339025,60.47760278,384.3067352,0.034054509,0,1533.077736,0,#DIV/0!,#DIV/0!,,,,
IGB,PI-518751,,07_28_2015,,27.08649826,25.7570329,487.6271134,584.7333984,1154.675201,,0.51907206,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.883909225,0.874941955,0.017457821,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.034195697,1.572449934,27.08649826,2,4.644859791,1,9.289719582,24.61218452,27.08649826,22.95072937,599.9495239,584.7333984,16.51614571,20.44817543,52.64266205,65.17539215,400.2976379,1751.736084,15.03834438,99.02757263,-6.284366131,-0.010739465,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.767527103,2.00148819,0.008034196,300.2364983,297.7621845,280.2777672,-0.409459015,3.597383112,36.32708564,15.87891021,25.84934139,3.344293895,0.491603253,2.024933178,1.319360718,0.309607251,48.28852939,0.833930668,57.39268221,580.9903366,0.025443886,0,1532.667393,0,#DIV/0!,#DIV/0!,,,,
IGB,PI-518751,,07_28_2015,,27.72301102,28.01490729,640.7802956,783.4847412,1531.913471,,0.38071611,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.859189987,0.874929595,0.018945414,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.726415048,1.769019771,27.72301102,2,4.644859791,1,9.289719582,24.63129425,27.72301102,22.95349884,800.111084,783.4847412,16.54803848,19.84132004,52.68769836,63.17325592,400.3881226,1750.42688,15.20026112,99.03437042,-9.436090469,0.003110079,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,1.625302076,2.001940613,0.006726415,300.873011,297.7812943,280.0682945,-0.208787838,3.733992409,37.70400512,17.86268508,26.17715263,3.409792134,0.365727669,1.964972638,1.444819495,0.229880758,63.45927316,0.817859317,53.14079446,779.4135608,0.0191007,0,1531.500281,0,#DIV/0!,#DIV/0!,,,,
IGB,PI-518751,,07_28_2015,,28.01245308,29.0409215,808.0670467,982.3921509,1947.565313,,0.326151578,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.859189987,0.874929595,0.019612319,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.095922597,1.860622585,28.01245308,2,4.644859791,1,9.289719582,24.63283539,28.01245308,22.95242691,999.8932495,982.3921509,16.57144165,19.55746269,52.76040268,62.2673378,400.3121033,1750.697876,15.20851421,99.04009247,-12.70475197,0.003584628,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.390357614,2.001560516,0.006095923,301.1624531,297.7828354,280.1116539,-0.111106855,3.797595499,38.34402214,18.78655945,26.32264423,3.43921915,0.315089153,1.936972913,1.502246237,0.197895604,80.03103502,0.82255039,51.25587344,978.1718681,0.015217344,0,1531.737384,0,#DIV/0!,#DIV/0!,,,,
MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
USDA,PI-561370,1,08_01_2015,19.7,22.32779503,21.1778116,243.3136687,388.7690125,555.3396429,22.34008179,0.249736816,1,1,0,0,341.2421875,575.067688,462.2090759,#DIV/0!,0.406605179,0.196252745,-1,0.87,0.92,7.969896793,0.873984948,0.014518213,0.482661694,1.685218619,-1,1747.81958,0.5,149.8947068,3.211019173,1.281926516,22.32779503,2,4.644859791,1,9.289719582,18.69036674,22.32779503,16.97604752,399.9678955,388.7690125,12.79156303,14.37199497,58.64179611,65.88715363,400.507019,1747.8396,1.217496157,99.15768433,17.28678322,-1.044851184,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.311813235,2.002535095,0.003211019,295.477795,291.8403667,279.6543297,0.393629411,2.707020257,27.30015606,12.92816109,20.50908089,2.421620056,0.243198867,1.425093741,0.996526316,0.152573469,24.12641996,0.625856642,52.90278809,385.6914119,0.02904823,0,1527.585502,233.8255005,0.196252745,#DIV/0!,,,,
USDA,PI-561370,,08_01_2015,,22.36389923,16.16272841,178.1757948,291.463501,405.0326659,,0.244089,2,2,0,0,339.0422363,556.8065796,453.723053,#DIV/0!,0.391095133,0.185133456,-1,0.87,0.92,7.969896793,0.873984948,0.011233832,0.473371926,1.64229267,-1,1748.076904,0.5,141.4227904,3.149975324,1.285876679,22.36389923,2,4.644859791,1,9.289719582,18.6959362,22.36389923,16.97618866,299.9931641,291.463501,12.84140396,14.39177036,58.85144806,65.95669556,400.5042419,1748.05249,1.211364508,99.16049194,15.87213326,-1.045834184,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.315343976,2.00252121,0.003149975,295.5138992,291.8459362,279.6883922,0.403165384,2.712971708,27.35940146,12.9676311,20.52991772,2.424734345,0.237839719,1.427095029,0.997639316,0.14919893,17.66799946,0.611314261,52.83146887,289.1147021,0.029535014,0,1527.771565,217.7643433,0.185133456,#DIV/0!,,,,
USDA,PI-561370,,08_01_2015,,22.40114021,11.55848103,137.8118372,218.8734589,315.6333904,,0.244650293,3,3,0,0,335.8769531,539.5668335,448.0020142,#DIV/0!,0.377506303,0.169700607,-1,0.87,0.92,7.969896793,0.873984948,0.008222108,0.449530527,1.606441968,-1,1747.599121,0.5,129.5982604,3.156980463,1.285773147,22.40114021,2,4.644859791,1,9.289719582,18.71525955,22.40114021,16.97569656,224.9909058,218.8734589,12.90102005,14.45484352,59.05325699,66.1657486,400.4762268,1747.631958,1.186376691,99.16049194,14.69290733,-1.048487186,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.269257128,2.002381134,0.00315698,295.5511402,291.8652596,279.621107,0.400823679,2.719122542,27.42143053,12.96658701,20.55819988,2.428967033,0.238372609,1.433349395,0.995617638,0.149534453,13.66548957,0.629641611,52.94172038,217.1937581,0.028174192,0,1527.404027,203.6898804,0.169700607,#DIV/0!,,,,
USDA,PI-561370,,08_01_2015,,22.40220451,6.722604305,99.83573578,146.4050751,232.7828287,,0.250168444,4,4,0,0,335.8664551,528.4931641,447.3815918,#DIV/0!,0.364482877,0.153477051,-1,0.87,0.92,7.946343422,0.873973172,0.005042529,0.421081649,1.573521726,-1,1752.342285,0.5,117.5250629,3.205356336,1.277360131,22.40220451,2,4.644859791,1,9.289719582,18.73102951,22.40220451,16.97554588,149.9967041,146.4050751,12.96399212,14.54147053,59.28297424,66.49662018,400.4803772,1752.335693,1.258314252,99.16042328,13.41667938,-1.054134727,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.351362854,2.002401886,0.003205356,295.5522045,291.8810295,280.3737047,0.39592636,2.719298504,27.42322404,12.88175352,20.56661701,2.430227983,0.243608173,1.441938373,0.98828961,0.152831223,9.899753819,0.681914447,53.2775855,145.4281332,0.024628256,0,1531.494384,192.626709,0.153477051,#DIV/0!,,,,
USDA,PI-561370,,08_01_2015,,22.36910248,3.835504875,72.04379065,97.93095398,170.5207144,,0.2604651,5,5,0,0,335.4367676,519.2816162,447.4403992,#DIV/0!,0.35403689,0.138347314,-1,0.87,0.92,7.946343422,0.873973172,0.003157869,0.3907709,1.54807602,-1,1752.164673,0.5,105.9287283,3.293241096,1.261852662,22.36910248,2,4.644859791,1,9.289719582,18.74435234,22.36910248,16.97520065,100.0073318,97.93095398,13.02203083,14.64248848,59.49971008,66.90383148,400.5065918,1752.062744,1.049172759,99.16194916,12.57390499,-1.061432242,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.412174344,2.002532959,0.003293241,295.5191025,291.8943523,280.3300328,0.382291343,2.71383036,27.36765849,12.72517001,20.55672741,2.428746504,0.253361356,1.451977698,0.976768806,0.158974111,7.144002706,0.73565903,53.80059898,97.373571,0.021191834,0,1531.255834,183.8448486,0.138347314,#DIV/0!,,,,
